p_score,p_acat,p_snp,p_pheWAS_mega_acat,p_pheWAS_mega_acat_p,p_pheWAS_meta_acat,p_pheWAS_meta_acat_p,p_asset_meta,p_pheWAS_hmp,p_oracle,p_oracle_uncorrelated,p_pheWAS_mega,p_pheWAS_meta,p_multiphen,alpha,n_sims,num_sites,total_subjects,max_site,q,q_bin,q_con,intercept_only,flip_y,rm_gender,na_freq,maf,prevalence,num_pca,n_true_con,max_beta_con,direction_con,n_true_bin,max_beta_bin,direction_bin,beta_con,beta_bin,n_k,q_k,empirical_prev,no_case_rate
0.654,0.6295,0.6705,0.789,0.777,0.82,0.811,0.625,0.8315,0.8675,0.865,0.7615,0.7935,0.193,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.4168965517241379,Same -- Positive,0/0/0/0/0/0/0/0,0.416896551724138/0.416896551724138/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.11824035,0
0.965,0.879,0.9545,0.9875,0.9805,0.9915,0.9875,0.966,0.9905,0.9855,0.984,0.964,0.9755,0.3755,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.4168965517241379,Same -- Positive,0/0/0/0/0/0/0/0,0.416896551724138/0.416896551724138/0.416896551724138/0.416896551724138/0.416896551724138/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1186985625,0
0.9925,0.9295,0.985,0.999,0.9975,0.9995,0.999,0.996,0.9995,0.9925,0.9925,0.992,0.9945,0.4275,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.4168965517241379,Same -- Positive,0/0/0/0/0/0/0/0,0.416896551724138/0.416896551724138/0.416896551724138/0.416896551724138/0.416896551724138/0.416896551724138/0.416896551724138/0.416896551724138,1000/1000/1000/1000/1000,8/7/6/5/8,0.118728875,0
0.702,0.679,0.7155,0.8365,0.83,0.8615,0.8555,0.69,0.8765,0.915,0.9145,0.81,0.838,0.2295,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.4372413793103448,Same -- Positive,0/0/0/0/0/0/0/0,0.437241379310345/0.437241379310345/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.11829735,0
0.9825,0.9195,0.975,0.9915,0.9875,0.9955,0.9905,0.983,0.993,0.9915,0.9915,0.9765,0.982,0.399,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.4372413793103448,Same -- Positive,0/0/0/0/0/0/0/0,0.437241379310345/0.437241379310345/0.437241379310345/0.437241379310345/0.437241379310345/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118628125,0
0.9955,0.9455,0.9935,0.9995,0.9965,1,0.9985,0.996,0.999,0.9955,0.9955,0.9935,0.996,0.457,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.4372413793103448,Same -- Positive,0/0/0/0/0/0/0/0,0.437241379310345/0.437241379310345/0.437241379310345/0.437241379310345/0.437241379310345/0.437241379310345/0.437241379310345/0.437241379310345,1000/1000/1000/1000/1000,8/7/6/5/8,0.11881885,0
0.749,0.7325,0.767,0.8665,0.856,0.878,0.8775,0.735,0.8945,0.931,0.9235,0.8405,0.8585,0.2365,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.4575862068965517,Same -- Positive,0/0/0/0/0/0/0/0,0.457586206896552/0.457586206896552/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118417075,0
0.988,0.9445,0.984,0.9975,0.994,1,0.9975,0.989,0.9975,0.998,0.9985,0.9885,0.9935,0.4515,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.4575862068965517,Same -- Positive,0/0/0/0/0/0/0/0,0.457586206896552/0.457586206896552/0.457586206896552/0.457586206896552/0.457586206896552/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118711475,0
0.997,0.9745,0.995,1,1,1,1,0.999,1,0.997,0.997,0.996,0.998,0.5475,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.4575862068965517,Same -- Positive,0/0/0/0/0/0/0/0,0.457586206896552/0.457586206896552/0.457586206896552/0.457586206896552/0.457586206896552/0.457586206896552/0.457586206896552/0.457586206896552,1000/1000/1000/1000/1000,8/7/6/5/8,0.1189555875,0
0.059,0.073,0.067,0.0715,0.0685,0.0845,0.076,0.017,0.092,0.068,0.0595,0.0595,0.071,0.0815,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.05068965517241379,Same -- Positive,0/0/0/0/0/0/0/0,0.0506896551724138/0.0506896551724138/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1181030625,0
0.793,0.7805,0.8045,0.895,0.887,0.909,0.907,0.7835,0.9155,0.942,0.938,0.875,0.8935,0.2375,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.4779310344827586,Same -- Positive,0/0/0/0/0/0/0/0,0.477931034482759/0.477931034482759/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1183001125,0
0.9945,0.963,0.989,0.997,0.9955,0.9985,0.9975,0.994,0.9985,0.996,0.997,0.9915,0.9945,0.498,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.4779310344827586,Same -- Positive,0/0/0/0/0/0/0/0,0.477931034482759/0.477931034482759/0.477931034482759/0.477931034482759/0.477931034482759/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1187634125,0
1,0.9835,1,1,1,1,1,1,1,1,1,1,1,0.571,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.4779310344827586,Same -- Positive,0/0/0/0/0/0/0/0,0.477931034482759/0.477931034482759/0.477931034482759/0.477931034482759/0.477931034482759/0.477931034482759/0.477931034482759/0.477931034482759,1000/1000/1000/1000/1000,8/7/6/5/8,0.11898635,0
0.8315,0.8165,0.841,0.92,0.9175,0.9375,0.932,0.8205,0.943,0.962,0.96,0.908,0.9225,0.275,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.49827586206896546,Same -- Positive,0/0/0/0/0/0/0/0,0.498275862068965/0.498275862068965/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1184786375,0
0.998,0.98,0.997,0.999,0.999,1,0.999,0.9985,0.9995,1,0.9995,0.9965,0.9975,0.5395,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.49827586206896546,Same -- Positive,0/0/0/0/0/0/0/0,0.498275862068965/0.498275862068965/0.498275862068965/0.498275862068965/0.498275862068965/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1187580875,0
1,0.9925,0.999,1,1,1,1,1,1,1,1,0.999,0.9995,0.625,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.49827586206896546,Same -- Positive,0/0/0/0/0/0/0/0,0.498275862068965/0.498275862068965/0.498275862068965/0.498275862068965/0.498275862068965/0.498275862068965/0.498275862068965/0.498275862068965,1000/1000/1000/1000/1000,8/7/6/5/8,0.119057325,0
0.8895,0.878,0.9005,0.953,0.9445,0.959,0.9545,0.8925,0.963,0.978,0.977,0.9395,0.9505,0.296,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.5186206896551724,Same -- Positive,0/0/0/0/0/0/0/0,0.518620689655172/0.518620689655172/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1184635875,0
0.999,0.986,0.999,0.9995,0.9995,1,0.9995,0.999,1,1,1,0.997,0.9985,0.575,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.5186206896551724,Same -- Positive,0/0/0/0/0/0/0/0,0.518620689655172/0.518620689655172/0.518620689655172/0.518620689655172/0.518620689655172/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.11880745,0
0.9995,0.9935,0.999,1,1,1,1,1,1,0.9995,0.9995,1,1,0.668,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.5186206896551724,Same -- Positive,0/0/0/0/0/0/0/0,0.518620689655172/0.518620689655172/0.518620689655172/0.518620689655172/0.518620689655172/0.518620689655172/0.518620689655172/0.518620689655172,1000/1000/1000/1000/1000,8/7/6/5/8,0.1191570625,0
0.9185,0.902,0.921,0.9645,0.9605,0.9735,0.9705,0.917,0.978,0.985,0.9855,0.95,0.9605,0.3175,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.5389655172413793,Same -- Positive,0/0/0/0/0/0/0/0,0.538965517241379/0.538965517241379/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1184955,0
0.0475,0.0525,0.0575,0.068,0.06,0.082,0.075,0.0185,0.0895,0.057,0.0485,0.0565,0.066,0.0815,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.05068965517241379,Same -- Positive,0/0/0/0/0/0/0/0,0.0506896551724138/0.0506896551724138/0.0506896551724138/0.0506896551724138/0.0506896551724138/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118286025,0
0.999,0.9935,0.998,1,0.9995,1,0.9995,1,1,1,1,0.9985,0.999,0.631,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.5389655172413793,Same -- Positive,0/0/0/0/0/0/0/0,0.538965517241379/0.538965517241379/0.538965517241379/0.538965517241379/0.538965517241379/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118803275,0
1,0.999,1,1,1,1,1,1,1,1,1,1,1,0.711,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.5389655172413793,Same -- Positive,0/0/0/0/0/0/0/0,0.538965517241379/0.538965517241379/0.538965517241379/0.538965517241379/0.538965517241379/0.538965517241379/0.538965517241379/0.538965517241379,1000/1000/1000/1000/1000,8/7/6/5/8,0.1192096875,0
0.92,0.9155,0.9305,0.97,0.9675,0.9765,0.974,0.927,0.98,0.989,0.986,0.9645,0.9725,0.3405,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.5593103448275861,Same -- Positive,0/0/0/0/0/0/0/0,0.559310344827586/0.559310344827586/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1185037125,0
0.9995,0.997,0.9995,1,1,1,0.9995,0.9995,1,1,1,0.9985,0.999,0.6575,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.5593103448275861,Same -- Positive,0/0/0/0/0/0/0/0,0.559310344827586/0.559310344827586/0.559310344827586/0.559310344827586/0.559310344827586/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118841475,0
1,0.9995,1,1,1,1,1,1,1,1,1,1,1,0.7695,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.5593103448275861,Same -- Positive,0/0/0/0/0/0/0/0,0.559310344827586/0.559310344827586/0.559310344827586/0.559310344827586/0.559310344827586/0.559310344827586/0.559310344827586/0.559310344827586,1000/1000/1000/1000/1000,8/7/6/5/8,0.11926945,0
0.95,0.935,0.9525,0.9825,0.9785,0.9855,0.9815,0.949,0.9865,0.995,0.9955,0.9725,0.977,0.354,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.579655172413793,Same -- Positive,0/0/0/0/0/0/0/0,0.579655172413793/0.579655172413793/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118599525,0
1,0.9955,1,1,1,1,1,1,1,1,1,0.9995,1,0.708,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.579655172413793,Same -- Positive,0/0/0/0/0/0/0/0,0.579655172413793/0.579655172413793/0.579655172413793/0.579655172413793/0.579655172413793/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118975525,0
1,0.9995,1,1,1,1,1,1,1,1,1,1,1,0.8025,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.579655172413793,Same -- Positive,0/0/0/0/0/0/0/0,0.579655172413793/0.579655172413793/0.579655172413793/0.579655172413793/0.579655172413793/0.579655172413793/0.579655172413793/0.579655172413793,1000/1000/1000/1000/1000,8/7/6/5/8,0.1192378875,0
0.9635,0.956,0.9685,0.988,0.986,0.992,0.99,0.965,0.9935,0.997,0.998,0.986,0.988,0.3975,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.6,Same -- Positive,0/0/0/0/0/0/0/0,0.6/0.6/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1184523125,0
1,0.998,0.9995,1,1,1,1,1,1,1,1,1,1,0.726,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.6,Same -- Positive,0/0/0/0/0/0/0/0,0.6/0.6/0.6/0.6/0.6/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1189118875,0
0.062,0.0635,0.0685,0.087,0.0805,0.1095,0.1015,0.026,0.1175,0.062,0.062,0.0745,0.0905,0.08,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.05068965517241379,Same -- Positive,0/0/0/0/0/0/0/0,0.0506896551724138/0.0506896551724138/0.0506896551724138/0.0506896551724138/0.0506896551724138/0.0506896551724138/0.0506896551724138/0.0506896551724138,1000/1000/1000/1000/1000,8/7/6/5/8,0.11814235,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0.8425,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.6,Same -- Positive,0/0/0/0/0/0/0/0,0.6/0.6/0.6/0.6/0.6/0.6/0.6/0.6,1000/1000/1000/1000/1000,8/7/6/5/8,0.1194168,0
0.065,0.062,0.0655,0.0505,0.0505,0.0535,0.052,0.0115,0.0615,0.061,0.055,0.043,0.048,0.079,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.01,Same -- Negative,0/0/0/0/0/0/0/0,-0.01/-0.01/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1182562125,0
0.0625,0.067,0.066,0.048,0.0485,0.051,0.0525,0.0095,0.06,0.0705,0.0555,0.045,0.0435,0.081,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.01,Same -- Negative,0/0/0/0/0/0/0/0,-0.01/-0.01/-0.01/-0.01/-0.01/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118284125,0
0.069,0.0775,0.0785,0.0535,0.0505,0.0505,0.0485,0.0085,0.061,0.069,0.069,0.048,0.046,0.0895,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.01,Same -- Negative,0/0/0/0/0/0/0/0,-0.01/-0.01/-0.01/-0.01/-0.01/-0.01/-0.01/-0.01,1000/1000/1000/1000/1000,8/7/6/5/8,0.1181894,0
0.0765,0.079,0.083,0.0535,0.0495,0.047,0.0485,0.007,0.0595,0.077,0.0705,0.05,0.0435,0.087,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.03034482758620689,Same -- Negative,0/0/0/0/0/0/0/0,-0.0303448275862069/-0.0303448275862069/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118233975,0
0.074,0.0745,0.079,0.0445,0.0385,0.0395,0.0335,0.005,0.045,0.0865,0.076,0.0365,0.032,0.068,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.03034482758620689,Same -- Negative,0/0/0/0/0/0/0/0,-0.0303448275862069/-0.0303448275862069/-0.0303448275862069/-0.0303448275862069/-0.0303448275862069/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1181903625,0
0.0895,0.0985,0.1005,0.0505,0.049,0.034,0.0365,0.005,0.0425,0.0895,0.0895,0.0465,0.0375,0.0725,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.03034482758620689,Same -- Negative,0/0/0/0/0/0/0/0,-0.0303448275862069/-0.0303448275862069/-0.0303448275862069/-0.0303448275862069/-0.0303448275862069/-0.0303448275862069/-0.0303448275862069/-0.0303448275862069,1000/1000/1000/1000/1000,8/7/6/5/8,0.118140775,0
0.079,0.077,0.0815,0.052,0.0535,0.0485,0.047,0.0085,0.0575,0.097,0.0855,0.049,0.044,0.0685,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.05068965517241379,Same -- Negative,0/0/0/0/0/0/0/0,-0.0506896551724138/-0.0506896551724138/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.11826515,0
0.098,0.102,0.1095,0.0635,0.0535,0.0465,0.0475,0.011,0.056,0.1135,0.0975,0.049,0.042,0.089,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.05068965517241379,Same -- Negative,0/0/0/0/0/0/0/0,-0.0506896551724138/-0.0506896551724138/-0.0506896551724138/-0.0506896551724138/-0.0506896551724138/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118218775,0
0.11,0.1095,0.1135,0.0635,0.0515,0.042,0.0375,0.0055,0.046,0.11,0.11,0.046,0.033,0.0925,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.05068965517241379,Same -- Negative,0/0/0/0/0/0/0/0,-0.0506896551724138/-0.0506896551724138/-0.0506896551724138/-0.0506896551724138/-0.0506896551724138/-0.0506896551724138/-0.0506896551724138/-0.0506896551724138,1000/1000/1000/1000/1000,8/7/6/5/8,0.1182330875,0
